Date,Country/Region,Confirmed
2021/09/06,Slovenia,270541
2021/09/07,Slovenia,271418
2021/09/08,Slovenia,272512
2021/09/09,Slovenia,273529
2021/09/10,Slovenia,274528
2021/09/11,Slovenia,275615
2021/09/12,Slovenia,276174
2021/09/13,Slovenia,276457
2021/09/14,Slovenia,277853
2021/09/15,Slovenia,279217
2021/09/16,Slovenia,280544
2021/09/17,Slovenia,281687
2021/09/18,Slovenia,282935
2021/09/19,Slovenia,283479
2021/09/20,Slovenia,283770
2021/09/21,Slovenia,285079
2021/09/22,Slovenia,286267
2021/09/23,Slovenia,287278
2021/09/24,Slovenia,288219
2021/09/25,Slovenia,289225
2021/09/26,Slovenia,289670
2021/09/27,Slovenia,289955
2021/09/28,Slovenia,290994
2021/09/29,Slovenia,292333
2021/09/30,Slovenia,293364
2021/10/01,Slovenia,294335
2021/10/02,Slovenia,295328
2021/10/03,Slovenia,295858
2021/10/04,Slovenia,296083
2021/10/05,Slovenia,297062
2021/10/06,Slovenia,298274
2021/10/07,Slovenia,299243
2021/10/08,Slovenia,300084
2021/10/09,Slovenia,300969
2021/10/10,Slovenia,301458
2021/10/11,Slovenia,301644
2021/10/12,Slovenia,302654
2021/10/13,Slovenia,303882
2021/10/14,Slovenia,304963
2021/10/15,Slovenia,306064
2021/10/16,Slovenia,307503
2021/10/17,Slovenia,308136
2021/10/18,Slovenia,308501
2021/10/19,Slovenia,310170
2021/10/20,Slovenia,312316
2021/10/21,Slovenia,314162
2021/10/22,Slovenia,316138
2021/10/23,Slovenia,318412
2021/10/24,Slovenia,319913
2021/10/25,Slovenia,320620
2021/10/26,Slovenia,322914
2021/10/27,Slovenia,326083
2021/10/28,Slovenia,328729
2021/10/29,Slovenia,331206
2021/10/30,Slovenia,334188
2021/10/31,Slovenia,335850
2021/11/01,Slovenia,337108
2021/11/02,Slovenia,338246
2021/11/03,Slovenia,341699
2021/11/04,Slovenia,346220
2021/11/05,Slovenia,349996
2021/11/06,Slovenia,353660
2021/11/07,Slovenia,355979
2021/11/08,Slovenia,357262
2021/11/09,Slovenia,360614
2021/11/10,Slovenia,365095
2021/11/11,Slovenia,368669
2021/11/12,Slovenia,372109
2021/11/13,Slovenia,375775
2021/11/14,Slovenia,378142
2021/11/15,Slovenia,379964
2021/11/16,Slovenia,383734
2021/11/17,Slovenia,388011
2021/11/18,Slovenia,391677
2021/11/19,Slovenia,395203
2021/11/20,Slovenia,398439
2021/11/21,Slovenia,400685
2021/11/22,Slovenia,402083
2021/11/23,Slovenia,405477
2021/11/24,Slovenia,408623
2021/11/25,Slovenia,411301
2021/11/26,Slovenia,413664
2021/11/27,Slovenia,415898
2021/11/28,Slovenia,417376
2021/11/29,Slovenia,418413
2021/11/30,Slovenia,420898
2021/12/01,Slovenia,423162
2021/12/02,Slovenia,425288
2021/12/03,Slovenia,427035
2021/12/04,Slovenia,428945
2021/12/05,Slovenia,430064
2021/12/06,Slovenia,430839
2021/12/07,Slovenia,432793
2021/12/08,Slovenia,434679
2021/12/09,Slovenia,436366
2021/12/10,Slovenia,437689
2021/12/11,Slovenia,439169
2021/12/12,Slovenia,439952
2021/12/13,Slovenia,440633
2021/12/14,Slovenia,442347
2021/12/15,Slovenia,443873
2021/12/16,Slovenia,445228
2021/12/17,Slovenia,446506
2021/12/18,Slovenia,447794
2021/12/19,Slovenia,448562
2021/12/20,Slovenia,449149
2021/12/21,Slovenia,450703
2021/12/22,Slovenia,451966
2021/12/23,Slovenia,453093
2021/12/24,Slovenia,454298
2021/12/25,Slovenia,455386
2021/12/26,Slovenia,456057
2021/12/27,Slovenia,456755
2020/01/22,Solomon Islands,0
2020/01/23,Solomon Islands,0
2020/01/24,Solomon Islands,0
2020/01/25,Solomon Islands,0
2020/01/26,Solomon Islands,0
2020/01/27,Solomon Islands,0
2020/01/28,Solomon Islands,0
2020/01/29,Solomon Islands,0
2020/01/30,Solomon Islands,0
2020/01/31,Solomon Islands,0
2020/02/01,Solomon Islands,0
2020/02/02,Solomon Islands,0
2020/02/03,Solomon Islands,0
2020/02/04,Solomon Islands,0
2020/02/05,Solomon Islands,0
2020/02/06,Solomon Islands,0
2020/02/07,Solomon Islands,0
2020/02/08,Solomon Islands,0
2020/02/09,Solomon Islands,0
2020/02/10,Solomon Islands,0
2020/02/11,Solomon Islands,0
2020/02/12,Solomon Islands,0
2020/02/13,Solomon Islands,0
2020/02/14,Solomon Islands,0
2020/02/15,Solomon Islands,0
2020/02/16,Solomon Islands,0
2020/02/17,Solomon Islands,0
2020/02/18,Solomon Islands,0
2020/02/19,Solomon Islands,0
2020/02/20,Solomon Islands,0
2020/02/21,Solomon Islands,0
2020/02/22,Solomon Islands,0
2020/02/23,Solomon Islands,0
2020/02/24,Solomon Islands,0
2020/02/25,Solomon Islands,0
2020/02/26,Solomon Islands,0
2020/02/27,Solomon Islands,0
2020/02/28,Solomon Islands,0
2020/02/29,Solomon Islands,0
2020/03/01,Solomon Islands,0
2020/03/02,Solomon Islands,0
2020/03/03,Solomon Islands,0
2020/03/04,Solomon Islands,0
2020/03/05,Solomon Islands,0
2020/03/06,Solomon Islands,0
2020/03/07,Solomon Islands,0
2020/03/08,Solomon Islands,0
2020/03/09,Solomon Islands,0
2020/03/10,Solomon Islands,0
2020/03/11,Solomon Islands,0
2020/03/12,Solomon Islands,0
2020/03/13,Solomon Islands,0
2020/03/14,Solomon Islands,0
2020/03/15,Solomon Islands,0
2020/03/16,Solomon Islands,0
2020/03/17,Solomon Islands,0
2020/03/18,Solomon Islands,0
2020/03/19,Solomon Islands,0
2020/03/20,Solomon Islands,0
2020/03/21,Solomon Islands,0
2020/03/22,Solomon Islands,0
2020/03/23,Solomon Islands,0
2020/03/24,Solomon Islands,0
2020/03/25,Solomon Islands,0
2020/03/26,Solomon Islands,0
2020/03/27,Solomon Islands,0
2020/03/28,Solomon Islands,0
2020/03/29,Solomon Islands,0
2020/03/30,Solomon Islands,0
2020/03/31,Solomon Islands,0
2020/04/01,Solomon Islands,0
2020/04/02,Solomon Islands,0
2020/04/03,Solomon Islands,0
2020/04/04,Solomon Islands,0
2020/04/05,Solomon Islands,0
2020/04/06,Solomon Islands,0
2020/04/07,Solomon Islands,0
2020/04/08,Solomon Islands,0
2020/04/09,Solomon Islands,0
2020/04/10,Solomon Islands,0
2020/04/11,Solomon Islands,0
2020/04/12,Solomon Islands,0
2020/04/13,Solomon Islands,0
2020/04/14,Solomon Islands,0
2020/04/15,Solomon Islands,0
2020/04/16,Solomon Islands,0
2020/04/17,Solomon Islands,0
2020/04/18,Solomon Islands,0
2020/04/19,Solomon Islands,0
2020/04/20,Solomon Islands,0
2020/04/21,Solomon Islands,0
2020/04/22,Solomon Islands,0
2020/04/23,Solomon Islands,0
2020/04/24,Solomon Islands,0
2020/04/25,Solomon Islands,0
2020/04/26,Solomon Islands,0
2020/04/27,Solomon Islands,0
2020/04/28,Solomon Islands,0
2020/04/29,Solomon Islands,0
2020/04/30,Solomon Islands,0
2020/05/01,Solomon Islands,0
2020/05/02,Solomon Islands,0
2020/05/03,Solomon Islands,0
2020/05/04,Solomon Islands,0
2020/05/05,Solomon Islands,0
2020/05/06,Solomon Islands,0
2020/05/07,Solomon Islands,0
2020/05/08,Solomon Islands,0
2020/05/09,Solomon Islands,0
2020/05/10,Solomon Islands,0
2020/05/11,Solomon Islands,0
2020/05/12,Solomon Islands,0
2020/05/13,Solomon Islands,0
2020/05/14,Solomon Islands,0
2020/05/15,Solomon Islands,0
2020/05/16,Solomon Islands,0
2020/05/17,Solomon Islands,0
2020/05/18,Solomon Islands,0
2020/05/19,Solomon Islands,0
2020/05/20,Solomon Islands,0
2020/05/21,Solomon Islands,0
2020/05/22,Solomon Islands,0
2020/05/23,Solomon Islands,0
2020/05/24,Solomon Islands,0
2020/05/25,Solomon Islands,0
2020/05/26,Solomon Islands,0
2020/05/27,Solomon Islands,0
2020/05/28,Solomon Islands,0
2020/05/29,Solomon Islands,0
2020/05/30,Solomon Islands,0
2020/05/31,Solomon Islands,0
2020/06/01,Solomon Islands,0
2020/06/02,Solomon Islands,0
2020/06/03,Solomon Islands,0
2020/06/04,Solomon Islands,0
2020/06/05,Solomon Islands,0
2020/06/06,Solomon Islands,0
2020/06/07,Solomon Islands,0
2020/06/08,Solomon Islands,0
2020/06/09,Solomon Islands,0
2020/06/10,Solomon Islands,0
2020/06/11,Solomon Islands,0
2020/06/12,Solomon Islands,0
2020/06/13,Solomon Islands,0
2020/06/14,Solomon Islands,0
2020/06/15,Solomon Islands,0
2020/06/16,Solomon Islands,0
2020/06/17,Solomon Islands,0
2020/06/18,Solomon Islands,0
2020/06/19,Solomon Islands,0
2020/06/20,Solomon Islands,0
2020/06/21,Solomon Islands,0
2020/06/22,Solomon Islands,0
2020/06/23,Solomon Islands,0
2020/06/24,Solomon Islands,0
2020/06/25,Solomon Islands,0
2020/06/26,Solomon Islands,0
2020/06/27,Solomon Islands,0
2020/06/28,Solomon Islands,0
2020/06/29,Solomon Islands,0
2020/06/30,Solomon Islands,0
2020/07/01,Solomon Islands,0
2020/07/02,Solomon Islands,0
2020/07/03,Solomon Islands,0
2020/07/04,Solomon Islands,0
2020/07/05,Solomon Islands,0
2020/07/06,Solomon Islands,0
2020/07/07,Solomon Islands,0
2020/07/08,Solomon Islands,0
2020/07/09,Solomon Islands,0
2020/07/10,Solomon Islands,0
2020/07/11,Solomon Islands,0
2020/07/12,Solomon Islands,0
2020/07/13,Solomon Islands,0
2020/07/14,Solomon Islands,0
2020/07/15,Solomon Islands,0
2020/07/16,Solomon Islands,0
2020/07/17,Solomon Islands,0
2020/07/18,Solomon Islands,0
2020/07/19,Solomon Islands,0
2020/07/20,Solomon Islands,0
2020/07/21,Solomon Islands,0
2020/07/22,Solomon Islands,0
2020/07/23,Solomon Islands,0
2020/07/24,Solomon Islands,0
2020/07/25,Solomon Islands,0
2020/07/26,Solomon Islands,0
2020/07/27,Solomon Islands,0
2020/07/28,Solomon Islands,0
2020/07/29,Solomon Islands,0
2020/07/30,Solomon Islands,0
2020/07/31,Solomon Islands,0
2020/08/01,Solomon Islands,0
2020/08/02,Solomon Islands,0
2020/08/03,Solomon Islands,0
2020/08/04,Solomon Islands,0
2020/08/05,Solomon Islands,0
2020/08/06,Solomon Islands,0
2020/08/07,Solomon Islands,0
2020/08/08,Solomon Islands,0
2020/08/09,Solomon Islands,0
2020/08/10,Solomon Islands,0
2020/08/11,Solomon Islands,0
2020/08/12,Solomon Islands,0
2020/08/13,Solomon Islands,0
2020/08/14,Solomon Islands,0
2020/08/15,Solomon Islands,0
2020/08/16,Solomon Islands,0
2020/08/17,Solomon Islands,0
2020/08/18,Solomon Islands,0
2020/08/19,Solomon Islands,0
2020/08/20,Solomon Islands,0
2020/08/21,Solomon Islands,0
2020/08/22,Solomon Islands,0
2020/08/23,Solomon Islands,0
2020/08/24,Solomon Islands,0
2020/08/25,Solomon Islands,0
2020/08/26,Solomon Islands,0
2020/08/27,Solomon Islands,0
2020/08/28,Solomon Islands,0
2020/08/29,Solomon Islands,0
2020/08/30,Solomon Islands,0
2020/08/31,Solomon Islands,0
2020/09/01,Solomon Islands,0
2020/09/02,Solomon Islands,0
2020/09/03,Solomon Islands,0
2020/09/04,Solomon Islands,0
2020/09/05,Solomon Islands,0
2020/09/06,Solomon Islands,0
2020/09/07,Solomon Islands,0
2020/09/08,Solomon Islands,0
2020/09/09,Solomon Islands,0
2020/09/10,Solomon Islands,0
2020/09/11,Solomon Islands,0
2020/09/12,Solomon Islands,0
2020/09/13,Solomon Islands,0
2020/09/14,Solomon Islands,0
2020/09/15,Solomon Islands,0
2020/09/16,Solomon Islands,0
2020/09/17,Solomon Islands,0
2020/09/18,Solomon Islands,0
2020/09/19,Solomon Islands,0
2020/09/20,Solomon Islands,0
2020/09/21,Solomon Islands,0
2020/09/22,Solomon Islands,0
2020/09/23,Solomon Islands,0
2020/09/24,Solomon Islands,0
2020/09/25,Solomon Islands,0
2020/09/26,Solomon Islands,0
2020/09/27,Solomon Islands,0
2020/09/28,Solomon Islands,0
2020/09/29,Solomon Islands,0
2020/09/30,Solomon Islands,0
2020/10/01,Solomon Islands,0
2020/10/02,Solomon Islands,0
2020/10/03,Solomon Islands,0
2020/10/04,Solomon Islands,0
2020/10/05,Solomon Islands,0
2020/10/06,Solomon Islands,0
2020/10/07,Solomon Islands,0
2020/10/08,Solomon Islands,0
2020/10/09,Solomon Islands,0
2020/10/10,Solomon Islands,0
2020/10/11,Solomon Islands,0
2020/10/12,Solomon Islands,2
2020/10/13,Solomon Islands,2
2020/10/14,Solomon Islands,2
2020/10/15,Solomon Islands,3
2020/10/16,Solomon Islands,3
2020/10/17,Solomon Islands,3
2020/10/18,Solomon Islands,3
2020/10/19,Solomon Islands,3
2020/10/20,Solomon Islands,3
2020/10/21,Solomon Islands,3
2020/10/22,Solomon Islands,4
2020/10/23,Solomon Islands,4
2020/10/24,Solomon Islands,4
2020/10/25,Solomon Islands,4
2020/10/26,Solomon Islands,4
2020/10/27,Solomon Islands,8
2020/10/28,Solomon Islands,8
2020/10/29,Solomon Islands,8
2020/10/30,Solomon Islands,8
2020/10/31,Solomon Islands,8
2020/11/01,Solomon Islands,8
2020/11/02,Solomon Islands,13
2020/11/03,Solomon Islands,13
2020/11/04,Solomon Islands,13
2020/11/05,Solomon Islands,13
2020/11/06,Solomon Islands,13
2020/11/07,Solomon Islands,13
2020/11/08,Solomon Islands,13
2020/11/09,Solomon Islands,16
2020/11/10,Solomon Islands,16
2020/11/11,Solomon Islands,16
2020/11/12,Solomon Islands,16
2020/11/13,Solomon Islands,16
2020/11/14,Solomon Islands,16
2020/11/15,Solomon Islands,16
2020/11/16,Solomon Islands,16
2020/11/17,Solomon Islands,16
2020/11/18,Solomon Islands,16
2020/11/19,Solomon Islands,16
2020/11/20,Solomon Islands,16
2020/11/21,Solomon Islands,16
2020/11/22,Solomon Islands,16
2020/11/23,Solomon Islands,16
2020/11/24,Solomon Islands,17
2020/11/25,Solomon Islands,17
2020/11/26,Solomon Islands,17
2020/11/27,Solomon Islands,17
2020/11/28,Solomon Islands,17
2020/11/29,Solomon Islands,17
2020/11/30,Solomon Islands,17
2020/12/01,Solomon Islands,17
2020/12/02,Solomon Islands,17
2020/12/03,Solomon Islands,17
2020/12/04,Solomon Islands,17
2020/12/05,Solomon Islands,17
2020/12/06,Solomon Islands,17
2020/12/07,Solomon Islands,17
2020/12/08,Solomon Islands,17
2020/12/09,Solomon Islands,17
2020/12/10,Solomon Islands,17
2020/12/11,Solomon Islands,17
2020/12/12,Solomon Islands,17
2020/12/13,Solomon Islands,17
2020/12/14,Solomon Islands,17
2020/12/15,Solomon Islands,17
2020/12/16,Solomon Islands,17
2020/12/17,Solomon Islands,17
2020/12/18,Solomon Islands,17
2020/12/19,Solomon Islands,17
2020/12/20,Solomon Islands,17
2020/12/21,Solomon Islands,17
2020/12/22,Solomon Islands,17
2020/12/23,Solomon Islands,17
2020/12/24,Solomon Islands,17
2020/12/25,Solomon Islands,17
2020/12/26,Solomon Islands,17
2020/12/27,Solomon Islands,17
2020/12/28,Solomon Islands,17
2020/12/29,Solomon Islands,17
2020/12/30,Solomon Islands,17
2020/12/31,Solomon Islands,17
2021/01/01,Solomon Islands,17
2021/01/02,Solomon Islands,17
2021/01/03,Solomon Islands,17
2021/01/04,Solomon Islands,17
2021/01/05,Solomon Islands,17
2021/01/06,Solomon Islands,17
2021/01/07,Solomon Islands,17
2021/01/08,Solomon Islands,17
2021/01/09,Solomon Islands,17
2021/01/10,Solomon Islands,17
2021/01/11,Solomon Islands,17
2021/01/12,Solomon Islands,17
2021/01/13,Solomon Islands,17
2021/01/14,Solomon Islands,17
2021/01/15,Solomon Islands,17
2021/01/16,Solomon Islands,17
2021/01/17,Solomon Islands,17
2021/01/18,Solomon Islands,17
2021/01/19,Solomon Islands,17
2021/01/20,Solomon Islands,17
2021/01/21,Solomon Islands,17
2021/01/22,Solomon Islands,17
2021/01/23,Solomon Islands,17
2021/01/24,Solomon Islands,17
2021/01/25,Solomon Islands,17
2021/01/26,Solomon Islands,17
2021/01/27,Solomon Islands,17
2021/01/28,Solomon Islands,17
2021/01/29,Solomon Islands,17
2021/01/30,Solomon Islands,17
2021/01/31,Solomon Islands,17
2021/02/01,Solomon Islands,17
2021/02/02,Solomon Islands,17
2021/02/03,Solomon Islands,17
2021/02/04,Solomon Islands,17
2021/02/05,Solomon Islands,17
2021/02/06,Solomon Islands,17
2021/02/07,Solomon Islands,17
2021/02/08,Solomon Islands,17
2021/02/09,Solomon Islands,17
2021/02/10,Solomon Islands,18
2021/02/11,Solomon Islands,18
2021/02/12,Solomon Islands,18
2021/02/13,Solomon Islands,18
2021/02/14,Solomon Islands,18
2021/02/15,Solomon Islands,18
2021/02/16,Solomon Islands,18
2021/02/17,Solomon Islands,18
2021/02/18,Solomon Islands,18
2021/02/19,Solomon Islands,18
2021/02/20,Solomon Islands,18
2021/02/21,Solomon Islands,18
2021/02/22,Solomon Islands,18
2021/02/23,Solomon Islands,18
2021/02/24,Solomon Islands,18
2021/02/25,Solomon Islands,18
2021/02/26,Solomon Islands,18
2021/02/27,Solomon Islands,18
2021/02/28,Solomon Islands,18
2021/03/01,Solomon Islands,18
2021/03/02,Solomon Islands,18
2021/03/03,Solomon Islands,18
2021/03/04,Solomon Islands,18
2021/03/05,Solomon Islands,18
2021/03/06,Solomon Islands,18
2021/03/07,Solomon Islands,18
2021/03/08,Solomon Islands,18
2021/03/09,Solomon Islands,18
2021/03/10,Solomon Islands,18
2021/03/11,Solomon Islands,18
2021/03/12,Solomon Islands,18
2021/03/13,Solomon Islands,18
2021/03/14,Solomon Islands,18
2021/03/15,Solomon Islands,18
2021/03/16,Solomon Islands,18
2021/03/17,Solomon Islands,18
2021/03/18,Solomon Islands,18
2021/03/19,Solomon Islands,18
2021/03/20,Solomon Islands,18
2021/03/21,Solomon Islands,18
2021/03/22,Solomon Islands,18
2021/03/23,Solomon Islands,18
2021/03/24,Solomon Islands,18
2021/03/25,Solomon Islands,18
2021/03/26,Solomon Islands,18
2021/03/27,Solomon Islands,18
2021/03/28,Solomon Islands,18
2021/03/29,Solomon Islands,18
2021/03/30,Solomon Islands,18
2021/03/31,Solomon Islands,19
2021/04/01,Solomon Islands,19
2021/04/02,Solomon Islands,19
2021/04/03,Solomon Islands,19
2021/04/04,Solomon Islands,19
2021/04/05,Solomon Islands,19
2021/04/06,Solomon Islands,19
2021/04/07,Solomon Islands,19
2021/04/08,Solomon Islands,19
2021/04/09,Solomon Islands,19
2021/04/10,Solomon Islands,19
2021/04/11,Solomon Islands,19
2021/04/12,Solomon Islands,19
2021/04/13,Solomon Islands,19
2021/04/14,Solomon Islands,19
2021/04/15,Solomon Islands,19
2021/04/16,Solomon Islands,20
2021/04/17,Solomon Islands,20
2021/04/18,Solomon Islands,20
2021/04/19,Solomon Islands,20
2021/04/20,Solomon Islands,20
2021/04/21,Solomon Islands,20
2021/04/22,Solomon Islands,20
2021/04/23,Solomon Islands,20
2021/04/24,Solomon Islands,20
2021/04/25,Solomon Islands,20
2021/04/26,Solomon Islands,20
2021/04/27,Solomon Islands,20
2021/04/28,Solomon Islands,20
2021/04/29,Solomon Islands,20
2021/04/30,Solomon Islands,20
2021/05/01,Solomon Islands,20
2021/05/02,Solomon Islands,20
2021/05/03,Solomon Islands,20
2021/05/04,Solomon Islands,20
2021/05/05,Solomon Islands,20
2021/05/06,Solomon Islands,20
2021/05/07,Solomon Islands,20
2021/05/08,Solomon Islands,20
2021/05/09,Solomon Islands,20
2021/05/10,Solomon Islands,20
2021/05/11,Solomon Islands,20
2021/05/12,Solomon Islands,20
2021/05/13,Solomon Islands,20
2021/05/14,Solomon Islands,20
2021/05/15,Solomon Islands,20
2021/05/16,Solomon Islands,20
2021/05/17,Solomon Islands,20
2021/05/18,Solomon Islands,20
2021/05/19,Solomon Islands,20
2021/05/20,Solomon Islands,20
2021/05/21,Solomon Islands,20
2021/05/22,Solomon Islands,20
2021/05/23,Solomon Islands,20
2021/05/24,Solomon Islands,20
2021/05/25,Solomon Islands,20
2021/05/26,Solomon Islands,20
2021/05/27,Solomon Islands,20
2021/05/28,Solomon Islands,20
2021/05/29,Solomon Islands,20
2021/05/30,Solomon Islands,20
2021/05/31,Solomon Islands,20
2021/06/01,Solomon Islands,20
2021/06/02,Solomon Islands,20
2021/06/03,Solomon Islands,20
2021/06/04,Solomon Islands,20
2021/06/05,Solomon Islands,20
2021/06/06,Solomon Islands,20
2021/06/07,Solomon Islands,20
2021/06/08,Solomon Islands,20
2021/06/09,Solomon Islands,20
2021/06/10,Solomon Islands,20
2021/06/11,Solomon Islands,20
2021/06/12,Solomon Islands,20
2021/06/13,Solomon Islands,20
2021/06/14,Solomon Islands,20
2021/06/15,Solomon Islands,20
2021/06/16,Solomon Islands,20
2021/06/17,Solomon Islands,20
2021/06/18,Solomon Islands,20
2021/06/19,Solomon Islands,20
2021/06/20,Solomon Islands,20
2021/06/21,Solomon Islands,20
2021/06/22,Solomon Islands,20
2021/06/23,Solomon Islands,20
2021/06/24,Solomon Islands,20
2021/06/25,Solomon Islands,20
2021/06/26,Solomon Islands,20
2021/06/27,Solomon Islands,20
2021/06/28,Solomon Islands,20
2021/06/29,Solomon Islands,20
2021/06/30,Solomon Islands,20
2021/07/01,Solomon Islands,20
2021/07/02,Solomon Islands,20
2021/07/03,Solomon Islands,20
2021/07/04,Solomon Islands,20
2021/07/05,Solomon Islands,20
2021/07/06,Solomon Islands,20
2021/07/07,Solomon Islands,20
2021/07/08,Solomon Islands,20
2021/07/09,Solomon Islands,20
2021/07/10,Solomon Islands,20
2021/07/11,Solomon Islands,20
2021/07/12,Solomon Islands,20
2021/07/13,Solomon Islands,20
2021/07/14,Solomon Islands,20
2021/07/15,Solomon Islands,20
2021/07/16,Solomon Islands,20
2021/07/17,Solomon Islands,20
2021/07/18,Solomon Islands,20
2021/07/19,Solomon Islands,20
2021/07/20,Solomon Islands,20
2021/07/21,Solomon Islands,20
2021/07/22,Solomon Islands,20
2021/07/23,Solomon Islands,20
2021/07/24,Solomon Islands,20
2021/07/25,Solomon Islands,20
2021/07/26,Solomon Islands,20
2021/07/27,Solomon Islands,20
2021/07/28,Solomon Islands,20
2021/07/29,Solomon Islands,20
2021/07/30,Solomon Islands,20
2021/07/31,Solomon Islands,20
2021/08/01,Solomon Islands,20
2021/08/02,Solomon Islands,20
2021/08/03,Solomon Islands,20
2021/08/04,Solomon Islands,20
2021/08/05,Solomon Islands,20
2021/08/06,Solomon Islands,20
2021/08/07,Solomon Islands,20
2021/08/08,Solomon Islands,20
2021/08/09,Solomon Islands,20
2021/08/10,Solomon Islands,20
2021/08/11,Solomon Islands,20
2021/08/12,Solomon Islands,20
2021/08/13,Solomon Islands,20
2021/08/14,Solomon Islands,20
2021/08/15,Solomon Islands,20
2021/08/16,Solomon Islands,20
2021/08/17,Solomon Islands,20
2021/08/18,Solomon Islands,20
2021/08/19,Solomon Islands,20
2021/08/20,Solomon Islands,20
2021/08/21,Solomon Islands,20
2021/08/22,Solomon Islands,20
2021/08/23,Solomon Islands,20
2021/08/24,Solomon Islands,20
2021/08/25,Solomon Islands,20
2021/08/26,Solomon Islands,20
2021/08/27,Solomon Islands,20
2021/08/28,Solomon Islands,20
2021/08/29,Solomon Islands,20
2021/08/30,Solomon Islands,20
2021/08/31,Solomon Islands,20
2021/09/01,Solomon Islands,20
2021/09/02,Solomon Islands,20
2021/09/03,Solomon Islands,20
2021/09/04,Solomon Islands,20
2021/09/05,Solomon Islands,20
2021/09/06,Solomon Islands,20
2021/09/07,Solomon Islands,20
2021/09/08,Solomon Islands,20
2021/09/09,Solomon Islands,20
2021/09/10,Solomon Islands,20
2021/09/11,Solomon Islands,20
2021/09/12,Solomon Islands,20
2021/09/13,Solomon Islands,20
2021/09/14,Solomon Islands,20
2021/09/15,Solomon Islands,20
2021/09/16,Solomon Islands,20
2021/09/17,Solomon Islands,20
2021/09/18,Solomon Islands,20
2021/09/19,Solomon Islands,20
2021/09/20,Solomon Islands,20
2021/09/21,Solomon Islands,20
2021/09/22,Solomon Islands,20
2021/09/23,Solomon Islands,20
2021/09/24,Solomon Islands,20
2021/09/25,Solomon Islands,20
2021/09/26,Solomon Islands,20
2021/09/27,Solomon Islands,20
2021/09/28,Solomon Islands,20
2021/09/29,Solomon Islands,20
2021/09/30,Solomon Islands,20
2021/10/01,Solomon Islands,20
2021/10/02,Solomon Islands,20
2021/10/03,Solomon Islands,20
2021/10/04,Solomon Islands,20
2021/10/05,Solomon Islands,20
2021/10/06,Solomon Islands,20
2021/10/07,Solomon Islands,20
2021/10/08,Solomon Islands,20
2021/10/09,Solomon Islands,20
2021/10/10,Solomon Islands,20
2021/10/11,Solomon Islands,20
2021/10/12,Solomon Islands,20
2021/10/13,Solomon Islands,20
2021/10/14,Solomon Islands,20
2021/10/15,Solomon Islands,20
2021/10/16,Solomon Islands,20
2021/10/17,Solomon Islands,20
2021/10/18,Solomon Islands,20
2021/10/19,Solomon Islands,20
2021/10/20,Solomon Islands,20
2021/10/21,Solomon Islands,20
2021/10/22,Solomon Islands,20
2021/10/23,Solomon Islands,20
2021/10/24,Solomon Islands,20
2021/10/25,Solomon Islands,20
2021/10/26,Solomon Islands,20
2021/10/27,Solomon Islands,20
2021/10/28,Solomon Islands,20
2021/10/29,Solomon Islands,20
2021/10/30,Solomon Islands,20
2021/10/31,Solomon Islands,20
2021/11/01,Solomon Islands,20
2021/11/02,Solomon Islands,20
2021/11/03,Solomon Islands,20
2021/11/04,Solomon Islands,20
2021/11/05,Solomon Islands,20
2021/11/06,Solomon Islands,20
2021/11/07,Solomon Islands,20
2021/11/08,Solomon Islands,20
2021/11/09,Solomon Islands,20
2021/11/10,Solomon Islands,20
2021/11/11,Solomon Islands,20
2021/11/12,Solomon Islands,20
2021/11/13,Solomon Islands,20
2021/11/14,Solomon Islands,20
2021/11/15,Solomon Islands,20
2021/11/16,Solomon Islands,20
2021/11/17,Solomon Islands,20
2021/11/18,Solomon Islands,20
2021/11/19,Solomon Islands,20
2021/11/20,Solomon Islands,20
2021/11/21,Solomon Islands,20
2021/11/22,Solomon Islands,20
2021/11/23,Solomon Islands,20
2021/11/24,Solomon Islands,20
2021/11/25,Solomon Islands,20
2021/11/26,Solomon Islands,20
2021/11/27,Solomon Islands,20
2021/11/28,Solomon Islands,20
2021/11/29,Solomon Islands,20
2021/11/30,Solomon Islands,20
2021/12/01,Solomon Islands,20
2021/12/02,Solomon Islands,20
2021/12/03,Solomon Islands,20
2021/12/04,Solomon Islands,20
2021/12/05,Solomon Islands,20
2021/12/06,Solomon Islands,20
2021/12/07,Solomon Islands,20
2021/12/08,Solomon Islands,20
2021/12/09,Solomon Islands,20
2021/12/10,Solomon Islands,20
2021/12/11,Solomon Islands,20
2021/12/12,Solomon Islands,20
2021/12/13,Solomon Islands,20
2021/12/14,Solomon Islands,20
2021/12/15,Solomon Islands,20
2021/12/16,Solomon Islands,20
2021/12/17,Solomon Islands,20
2021/12/18,Solomon Islands,20
2021/12/19,Solomon Islands,20
2021/12/20,Solomon Islands,20
2021/12/21,Solomon Islands,20
2021/12/22,Solomon Islands,20
2021/12/23,Solomon Islands,20
2021/12/24,Solomon Islands,20
2021/12/25,Solomon Islands,20
2021/12/26,Solomon Islands,20
2021/12/27,Solomon Islands,22
2020/01/22,Somalia,0
2020/01/23,Somalia,0
2020/01/24,Somalia,0
2020/01/25,Somalia,0
2020/01/26,Somalia,0
2020/01/27,Somalia,0
2020/01/28,Somalia,0
2020/01/29,Somalia,0
2020/01/30,Somalia,0
2020/01/31,Somalia,0
2020/02/01,Somalia,0
2020/02/02,Somalia,0
